Date,Open,High,Low,Close,Volume
2019-07-31,62.5,62.525,60.68,61.04,7229581
2019-08-01,61.31,61.77,59.77,60.32,5838036
2019-08-02,59.9,60.53,59.48,60.13,3739497
2019-08-05,59.37,59.39,57.0301,57.82,8855672
2019-08-06,58.49,58.9,58.09,58.79,4704848
2019-08-07,58.02,59.55,57.43,59.24,7648820
2019-08-08,59.93,60.45,59.4,60.03,5414045
2019-08-09,59.69,60.16,59.07,59.53,5606407
2019-08-12,59.07,59.2998,58.27,58.66,4788269
2019-08-13,58.2,59.92,58.17,58.84,6196702
2019-08-14,57.92,58.06,56.7,57.23,7662820
2019-08-15,57.47,57.7,56.78,57.11,4360437
2019-08-16,57.43,58.36,57.22,58.04,4226143
2019-08-19,58.68,59,58.14,58.19,3503479
2019-08-20,58.02,58.17,57.59,57.68,2513667
2019-08-21,58.25,58.57,57.85,58.01,3015696
2019-08-22,58.13,58.28,57.47,57.96,3437022
2019-08-23,57.82,58.065,55.84,56.2,5922900
2019-08-26,56.76,56.87,55.95,56.28,3415430
2019-08-27,56.63,56.68,55.57,56.14,7703233
2019-08-28,55.84,57.165,55.8,56.68,5264070
2019-08-29,57.12,58.13,57.0601,57.88,4101360
2019-08-30,58.15,58.86,57.59,57.86,4268962
2019-09-03,57.44,57.91,56.65,57.29,6602548
2019-09-04,57.62,58.04,56.74,57.23,4946630
2019-09-05,57.66,58.94,57.5501,58.19,4462558
2019-09-06,58.7,58.96,57.89,57.98,5741083
2019-09-09,57.98,58.45,57.555,58.11,5740464
2019-09-10,58.08,58.7227,57.8,58.64,4409686
2019-09-11,58.62,59.18,58.14,58.78,4163733
2019-09-12,58.78,59.8919,58.78,59.44,5188741
2019-09-13,60,60.58,59.61,60.01,7548427
2019-09-16,58.03,59.13,57.25,59.07,9556386
2019-09-17,58.31,59.77,58.16,59.37,8189498
2019-09-18,59.45,59.5,58.67,59.31,4110180
2019-09-19,59.25,59.25,58.305,58.69,3586202
2019-09-20,58.8,59.18,58.49,58.63,6179956
2019-09-23,58.31,58.6646,57.84,58.02,4422375
2019-09-24,58.62,58.91,57.56,58,5280085
2019-09-25,58.04,58.49,57.679,58.31,3300082
2019-09-26,58.11,58.81,57.93,58.78,3815503
2019-09-27,58.97,59.38,58.1645,58.28,5377186
2019-09-30,58.51,58.69,57.52,57.6,5224565
2019-10-01,58.05,58.68,56.65,57.01,8076034
2019-10-02,55.74,55.749,52.87,54.35,13990850
2019-10-03,53.12,53.86,51.81,52.83,14423340
2019-10-04,52.85,53.955,52.68,53.81,6667002
2019-10-07,53.75,54.11,53.24,53.36,8782028
2019-10-08,53.02,54.095,52.8897,53.2,8056042
2019-10-09,54.01,54.4,53.59,53.92,7703830
2019-10-10,51.95,53.26,51.07,53.1,26432210
2019-10-11,53.5,53.77,52.64,52.95,11017330
2019-10-14,52.05,53.195,51.97,52.99,6735434
2019-10-15,53.21,53.985,53.01,53.64,8643326
2019-10-16,53.75,54.13,53.07,53.17,5560113
2019-10-17,53.52,53.76,53.25,53.37,4426462
2019-10-18,53.19,53.99,53.18,53.83,6966783
2019-10-21,54.19,54.98,54.1,54.58,6754958
2019-10-22,54.69,54.96,54.06,54.65,5662769
2019-10-23,54.05,54.24,53.6,53.81,4894049
2019-10-24,54.3,54.66,53.48,53.79,4829637
2019-10-25,53.61,54.737,53.6,54.6,4412771
2019-10-28,54.72,55.33,54.72,55.17,3966446
2019-10-29,55.14,55.865,55.11,55.38,4480114
2019-10-30,55.36,55.4099,54.805,55.32,3814080
2019-10-31,55.02,55.2,54.41,55.08,7023985
2019-11-01,55.55,56.07,55.23,56.02,5389553
2019-11-04,56.75,56.97,56.4201,56.88,6164353
2019-11-05,57.28,58.14,57.05,57.51,6915283
2019-11-06,57.5,57.6,57.035,57.58,5120270
2019-11-07,57.92,58.43,57.58,57.66,7754424
2019-11-08,57.48,57.66,57.03,57.58,4820996
2019-11-11,57.26,57.52,57.09,57.21,3812049
2019-11-12,57.59,57.69,57.0402,57.22,4424709
2019-11-13,56.74,56.88,56.3,56.5,4157019
2019-11-14,56.27,56.75,56.07,56.55,3768852
2019-11-15,56.89,57.23,56.82,56.85,4350156
2019-11-18,56.78,57.09,56.49,57.08,3788388
2019-11-19,57.35,57.49,56.7031,57.07,4704851
2019-11-20,56.8,56.85,55.275,55.67,7383751
2019-11-21,55.74,55.9856,55.26,55.31,5021257
2019-11-22,55.57,56.13,55.1238,56.11,9648222
2019-11-25,56.39,56.69,55.69,56.35,6822744
2019-11-26,56.32,57.48,56.25,57.46,4890216
2019-11-27,57.53,57.58,56.675,57.07,4064177
2019-11-29,57.15,57.8499,57.01,57.31,2653578
2019-12-02,57.25,57.65,56.715,56.75,5628804
2019-12-03,55.89,56,54.54,55.62,7253163
2019-12-04,55.95,56.57,55.76,56.06,4760124
2019-12-05,56.39,56.41,55.7,55.88,3899946
2019-12-06,56.44,56.6,56.12,56.14,4568172
2019-12-09,55.99,56.145,55.645,55.8,4069862
2019-12-10,55.8,56.365,55.43,55.53,4873709
2019-12-11,55.4,55.52,54.95,55.08,5544380
2019-12-12,55.91,57.49,55.61,56.69,8871627
2019-12-13,56.79,57.29,56.43,56.73,4441484
2019-12-16,57.17,58.49,57.15,58.42,7460666
2019-12-17,58.42,59.3,58.33,58.69,6664603
2019-12-18,59.49,59.64,58.45,58.58,5027033
2019-12-19,58.62,59.24,58.42,59.14,4455966
2019-12-20,59.55,59.575,58.915,58.97,6026815
2019-12-23,59.17,59.92,59.03,59.44,3648234
2019-12-24,59.66,59.72,59.16,59.39,1075975
2019-12-26,59.48,59.72,59.26,59.56,2465878
2019-12-27,59.63,59.645,58.79,59.08,3538711
2019-12-30,59.25,59.3,58.2438,58.66,3779314
2019-12-31,58.49,58.7313,58.34,58.48,2917296
2020-01-02,58.93,59.39,58.45,59.04,4459843
2020-01-03,57.5,58.12,56.91,58.06,9079746
2020-01-06,56.99,57.76,56.66,57.66,5504424
2020-01-07,57.91,58.07,57.47,57.61,5635790
2020-01-08,57.75,59.4,57.73,58.85,8519684
2020-01-09,59.26,59.47,58.58,58.96,5336915
2020-01-10,59.25,59.49,58.62,59.24,8282229
2020-01-13,59.03,59.7,59.03,59.49,8452039
2020-01-14,62.04,62.25,60.86,61.45,16460980
2020-01-15,61.54,61.94,61.03,61.62,7953423
2020-01-16,62.06,62.48,61.63,61.88,4950458
2020-01-17,62.13,62.48,61.865,62.03,5770008
2020-01-21,61.25,61.61,58.43,60.34,16591970
2020-01-22,60.63,60.72,59.56,59.64,7096446
2020-01-23,59.19,60.375,58.19,60.27,7774547
2020-01-24,60.1,60.21,57.84,58.81,10989510
2020-01-27,56.49,57.18,55.62,56.83,13090190
2020-01-28,57.55,57.97,56.75,57.48,6343686
2020-01-29,57.64,57.8,56.57,56.65,5663665
2020-01-30,55.65,57.18,55.65,57.1,5980732
2020-01-31,56.7,57.08,55.43,55.74,9320794
2020-02-03,56.2,57.25,56,56.04,7498975
2020-02-04,57.2,58.4,57.15,57.93,6880807
2020-02-05,58.97,59.2993,58.5998,58.89,6067216
2020-02-06,59.8,60.03,58.02,58.18,5210207
2020-02-07,57.96,58.25,57.52,57.92,3836844
2020-02-10,57.54,58.12,57.43,57.71,4541102
2020-02-11,58.1,59.1,57.97,58.66,4566462
2020-02-12,59.29,59.915,59.18,59.47,5227469
2020-02-13,58.75,59.21,58.35,59.13,4353149
2020-02-14,59.24,59.47,58.58,58.9,3810080
2020-02-18,58.87,59.47,58.41,58.72,5691853
2020-02-19,58.49,58.58,58.03,58.51,4399855
2020-02-20,58.2,58.99,58.12,58.38,5239459
2020-02-21,57.96,58.02,56.87,57.87,6296079
2020-02-24,54.83,55.375,53.335,54.23,17983120
2020-02-25,54.54,54.71,50.75,50.89,15836500
2020-02-26,51.44,51.77,49,49.59,15994710
2020-02-27,46.72,50.98,45.03,48.19,21949060
2020-02-28,46.02,47.7899,45.1352,46.13,19860960
2020-03-02,46.22,47.25,44.33,47.16,20098720
2020-03-03,49.81,49.97,46.04,46.18,26344100
2020-03-04,47.5,48.64,46.021,48.5,20381790
2020-03-05,46.5,46.57,44.4175,45.01,22918800
2020-03-06,43.47,46.9283,42.87,45.89,25809310
2020-03-09,43.04,45.01,42.425,43.52,25784750
2020-03-10,45.57,45.88,41.46,45.47,28693310
2020-03-11,44,44.34,41.73,42.67,23567780
2020-03-12,37.47,38.78,33.46,33.71,36331860
2020-03-13,38.54,38.74,34.79,38.36,33052490
2020-03-16,32.8,38.08,31.23,35.81,35535360
2020-03-17,36.23,37.19,30.6,31.74,33097460
2020-03-18,29.79,29.79,19.1,23.49,64242530
2020-03-19,23.36,24.15,20,21.51,44623380
2020-03-20,23.17,26.85,21.26,21.35,55062900
2020-03-23,22.17,22.83,20.6,22.22,44426360
2020-03-24,26.26,28.98,24.52,26.89,65730290
2020-03-25,31.49,33.28,27.4,31.1,70733900
2020-03-26,32.61,35.89,30.424,31.7,57913540
2020-03-27,30.72,31.32,29.02,29.55,34960740
2020-03-30,28.49,29.29,26,28.67,29527480
2020-03-31,29.35,30.53,28.42,28.53,25002300
2020-04-01,26.59,26.59,23.69,23.87,56132990
2020-04-02,23.92,24.65,22.51,22.68,39407440
2020-04-03,23.03,23.65,21.75,22.48,48967850
2020-04-06,22.31,23.5,20.76,22.32,95093020
2020-04-07,25.21,25.85,21.9,22.25,98907230
2020-04-08,23.09,23.64,22.53,23.23,67565190
2020-04-09,25.4,25.53,23.35,24.39,91692860
2020-04-13,24.98,25.06,22.08,23.25,76172970
2020-04-14,23.99,25.29,23.83,24.54,60843590
2020-04-15,24.91,25.5,23.31,24.35,88092460
2020-04-16,23.76,23.8,22.63,22.78,57610190
2020-04-17,24.15,24.61,23.59,24.27,52594480
2020-04-20,23.44,24.12,22.91,23.64,42950780
2020-04-21,23.02,23.77,22.8,23.1,38616710
2020-04-22,23.88,23.94,21.63,22.47,70221360
2020-04-23,22.65,22.96,22.41,22.48,43581840
2020-04-24,22.53,22.68,21.75,22.41,43766610
2020-04-27,22.83,23.44,22,22.16,50561650
2020-04-28,23,24.9,22.65,24.34,83972150
2020-04-29,25.69,27.6,25.5,27.32,81613380
2020-04-30,26.7,27.23,25.5,25.91,63570690
2020-05-01,24.95,25.4,23.72,24.12,45146130
2020-05-04,21.19,22.79,20.5,22.57,91387140
2020-05-05,23.02,23.5,21.51,21.71,51178740
2020-05-06,21.76,22.1,20.7503,21,52949150
2020-05-07,21.07,22.5,21.02,21.68,48328180
2020-05-08,22.36,22.92,22.05,22.72,43366770
2020-05-11,22.1,22.51,21.55,22.01,39151910
2020-05-12,22.1,22.4,21.03,21.03,37466270
2020-05-13,20.97,20.97,19.09,19.41,72264890
2020-05-14,18.8,19.54,17.51,19.38,88506250
2020-05-15,18.97,19.65,18.62,19.19,46861840
2020-05-18,20.91,21.94,20.55,21.86,74681700
2020-05-19,22.57,22.57,21.32,21.76,70906350
2020-05-20,22.34,23.1,22.14,22.72,50856960
2020-05-21,22.77,23.68,22.6668,23.16,46567250
2020-05-22,23.24,23.4,22.23,22.69,37139330
2020-05-26,24.48,25.865,24.28,25.65,78557080
2020-05-27,27.67,27.85,24.73,26.32,92711990
2020-05-28,26.25,26.36,24.95,25.66,54071470
2020-05-29,24.62,25.605,24.37,25.21,50687510
2020-06-01,25.33,26.76,25.0826,26.17,46647200
2020-06-02,26.68,26.98,25.935,26.41,43200420
2020-06-03,27.01,28.6,26.7,28.47,65011100
2020-06-04,30.27,32.81,29.22,32.38,134626500
2020-06-05,37.2,37.24,33.45,34.16,130685400
2020-06-08,36.63,37.08,35.38,36.97,82137330
2020-06-09,34.5,34.729,32.65,34.17,60254520
2020-06-10,32.24,32.99,29.76,31.64,90379430
2020-06-11,26.65,29.57,26.6,27.2,88001460
2020-06-12,29.89,30.74,28.75,30.43,68352370
2020-06-15,28.3,30.965,28,30.46,64288750
2020-06-16,32.63,33.02,30.61,31.3,63426690
2020-06-17,30.84,31.16,30.08,30.72,37722140
2020-06-18,29.88,31.145,29.595,30.79,40662580
2020-06-19,31.51,31.52,29.02,29.51,48103860
2020-06-22,29.03,29.84,28.56,29.31,42192660
2020-06-23,29.53,29.65,28.73,29.64,33474970
2020-06-24,28.75,28.99,26.93,27.34,45272510
2020-06-25,26.52,28.16,26.27,28.01,37309400
2020-06-26,28.02,28.0967,26.24,26.91,45683440
2020-06-29,27.2,28.82,26.58,28.61,38727330
2020-06-30,28.35,28.66,27.6,28.05,27054770
2020-07-01,29.02,29.85,27.49,27.7,39305270
2020-07-02,28.54,28.73,27.6,27.72,29240140
2020-07-06,28.24,28.63,27.28,28.44,27345160
2020-07-07,27.86,27.95,26.86,27.01,24598050
2020-07-08,26.65,27.275,26.2,27.01,27214060
2020-07-09,26.79,26.92,25.22,25.65,31219840
2020-07-10,25.3,27.26,25.15,27.09,31349430
2020-07-13,27.23,27.62,26.31,26.82,34133050
2020-07-14,25.64,26.75,25.46,26.11,42273280
2020-07-15,27.5,28.88,26.92,28.6,47726620
2020-07-16,27.56,27.95,27.035,27.26,25914240
2020-07-17,27.33,27.73,26.935,27.05,20982490
2020-07-20,27,27.42,26.03,26.22,21574480
2020-07-21,26.5,26.95,26.35,26.43,20958620
2020-07-22,26.23,26.82,26.11,26.25,16710840
2020-07-23,26,27.7017,25.78,26.78,28110720
2020-07-24,26.48,26.6384,25.88,25.96,16774950
2020-07-27,25.95,26.16,25.37,25.5,18849820
2020-07-28,25.35,26.3,25.34,25.94,18615580
2020-07-29,26.02,26.19,25.38,25.72,14459720
2020-07-30,25.25,25.375,24.82,24.94,16843990
2020-07-31,24.8,25.005,24.425,24.97,17116670
2020-08-03,24.85,25.48,24.3817,25.2,16590450
2020-08-04,25.45,26.22,25.31,25.67,17216230
2020-08-05,26.22,27.04,25.75,26.47,29661100
2020-08-06,26.9,27.2999,26.13,27.08,30682490
2020-08-07,26.7,27.2,26.465,27.18,15254480
2020-08-10,27.46,29.41,27.375,29.34,34084900
2020-08-11,30.79,30.82,29.43,29.64,37292960
2020-08-12,30.04,30.28,28.3601,29.09,26623870
2020-08-13,28.6,29.58,28.485,28.7,15767700
2020-08-14,28.3,29.19,28.15,28.95,13107830
2020-08-17,29.04,29.04,27.76,28.02,14568990
2020-08-18,28,28.28,27.374,27.63,14222500
2020-08-19,27.75,29.115,27.555,27.67,21082130
2020-08-20,27.52,27.7891,27.02,27.62,14010160
2020-08-21,27.56,27.86,27.17,27.27,10897500
2020-08-24,27.66,29.8,27.54,29.8,34251030
2020-08-25,30,30.28,29.33,30.1,31001950
2020-08-26,30.01,30.22,29.62,29.95,18877250
2020-08-27,30.81,32.21,30.62,30.82,31795180
2020-08-28,31.25,31.99,30.73,31.99,20469730
2020-08-31,31.81,32.01,30.8,30.85,18262660
2020-09-01,30.02,31.61,29.75,30.71,20081180
2020-09-02,30.4,31.3,30.14,31.14,16307700
2020-09-03,31.63,32.53,30.47,31.22,29474910
2020-09-04,31.79,32.37,30.61,31.77,25878690
2020-09-08,31.4,33.1,31.34,32.54,28129420
2020-09-09,32.17,32.44,31.32,31.76,19362680
2020-09-10,32.18,32.7084,31.67,31.79,17711280
2020-09-11,31.81,32.13,31.34,31.7,14344070
2020-09-14,32.29,32.9,32.01,32.82,16333010
2020-09-15,33.2,34.4781,33.1,33.51,22656440
2020-09-16,33.8,34.99,33.19,34.57,26076840
2020-09-17,33.97,35.07,33.635,33.96,26014780
2020-09-18,33.22,34.02,32.575,32.84,35079230
2020-09-21,31.16,31.2,29.42,29.82,34449920
2020-09-22,29.81,30.54,29.7201,30.22,18035260
2020-09-23,30.44,31.03,29.49,29.56,17358070
2020-09-24,29.12,29.51,27.92,29.01,22257820
2020-09-25,28.82,29.7901,28.78,29.78,21831520
2020-09-28,30.6,31.96,30.1389,31.34,22098410
2020-09-29,31.1,31.11,30.3,30.61,14831170
2020-09-30,30.99,31.85,30.48,30.58,16664140
2020-10-01,30.99,31.36,30.575,31.1,12501910
2020-10-02,29.75,32.3,29.61,31.75,27126010
2020-10-05,32.35,32.43,31.52,32,14807070
2020-10-06,32.63,32.72,30.91,31.06,20317100
2020-10-07,32.22,32.36,31.64,32.15,15416580
2020-10-08,32.69,33,31.915,32.68,18123840
2020-10-09,32.71,33.2742,32.29,32.81,16730620
2020-10-12,32.68,32.805,32.3,32.64,12065760
2020-10-13,31.9,32.39,31.48,31.77,22421150
2020-10-14,31.77,32.32,31.65,31.76,16512630
2020-10-15,31.38,31.455,30.685,31.34,11922260
2020-10-16,31.4,31.76,31.24,31.47,11143560
2020-10-19,31.7,32.27,31.31,31.5,14588700
2020-10-20,31.97,32.41,31.59,31.98,14244280
2020-10-21,31.89,31.94,31.37,31.5,11292280
2020-10-22,31.87,33.805,31.72,33.72,25713690
2020-10-23,33.52,34.04,32.9,34,15247340
2020-10-26,33.5,33.5,31.53,31.93,16558340
2020-10-27,31.75,32.06,30.69,30.71,13442020
2020-10-28,29.76,30.15,28.74,29.65,22720890
2020-10-29,29.46,30.91,29.3402,30.76,16962290
2020-10-30,30.52,30.99,29.99,30.64,15235400
2020-11-02,30.62,30.63,29.67,30.22,14200870
2020-11-03,30.94,31.36,30.64,30.9,14257920
2020-11-04,30.91,31.31,30.11,30.43,12348480
2020-11-05,30.85,32.26,30.8,31.98,13145060
2020-11-06,31.67,31.8435,31.03,31.42,11821150
2020-11-09,37.4,38.69,34.68,36.77,58086430
2020-11-10,36.1,37.17,35.69,37.04,28449380
2020-11-11,36.64,36.79,34.73,35.02,20970410
2020-11-12,34.09,35.55,34.02,34.38,21696880
2020-11-13,34.95,36.675,34.85,36.46,20870460
2020-11-16,38.43,38.65,37.24,38,25376590
2020-11-17,37.4,38.05,36.66,37.6,16952700
2020-11-18,38.09,39.3,37.89,37.91,21199180
2020-11-19,37.59,38.13,37.48,37.91,13981580
2020-11-20,37.99,38.09,36.97,37.13,12490550
2020-11-23,37.8,38.85,37.43,38.79,14802880
2020-11-24,40.05,41.29,39.41,41.26,23817970
2020-11-25,40.8,41.487,40.05,41.29,14588870
2020-11-27,41.79,42.19,40.775,41.06,10516620
2020-11-30,40.53,41.05,39.35,40.25,16732620
2020-12-01,40.79,41.06,39.92,39.96,13223630
2020-12-02,39.81,41.275,39.0582,41.07,12937350
2020-12-03,41.7,43.76,41.56,42.95,24526760
2020-12-04,43.2,43.49,42.0701,42.36,18453380
2020-12-07,42.4,42.83,41.74,42.35,13169110
2020-12-08,41.95,42.88,41.77,42.41,11530280
2020-12-09,43.05,43.48,41.3348,42.11,16348300
2020-12-10,41.16,42.75,41.07,42.62,10680660
2020-12-11,42.01,42.43,41.14,41.74,12223110
2020-12-14,42.25,42.38,40.67,40.69,12445160
2020-12-15,41.2,41.93,40.1576,41.85,11453770
2020-12-16,41.75,41.81,40.66,41.08,11010590
2020-12-17,41.3,41.42,40.61,41.11,9656677
2020-12-18,40.88,41.03,40.28,40.68,14312420
2020-12-21,39.56,40.35,39.16,40.14,16976840
2020-12-22,40.43,40.49,38.84,38.94,13519980
2020-12-23,39.295,40.47,39.18,40.24,12659680
2020-12-24,40.42,40.44,39.605,39.73,5176408
2020-12-28,40.27,40.7758,40.01,40.15,10654380
2020-12-29,40.84,40.84,39.9,40.03,8142801
2020-12-30,40,40.905,39.89,40.56,8504632
2020-12-31,40.3,40.74,39.76,40.21,8705736
2021-01-04,40.17,40.34,38.3306,38.73,15123450
2021-01-05,38.49,40.085,38.45,39.55,12317220
2021-01-06,39.64,40.9,39.54,40.38,12881080
2021-01-07,40.45,40.945,40.21,40.23,9136267
2021-01-08,40.41,40.6911,39.765,40.02,9497467
2021-01-11,39.08,39.99,38.9,39.41,11754900
2021-01-12,39.69,40.41,39.16,40.3,9725010
2021-01-13,40.01,40.74,39.6299,40.45,10852470
2021-01-14,41.21,42.64,41.12,41.47,17658310
2021-01-15,41.67,41.67,39.96,39.98,15465540
2021-01-19,40.31,40.65,39.8007,40.31,11530690
2021-01-20,40.69,41.77,40.5,41.62,11335700
2021-01-21,41.31,41.43,40.17,40.67,11155110
2021-01-22,40,40.27,39.81,40,11310060
2021-01-25,39.63,39.75,38.42,38.9,15964900
2021-01-26,39.26,39.64,38.98,39.32,10599370
2021-01-27,38.63,39.2254,38.1609,38.52,16953390
2021-01-28,39.55,40.37,38.99,40.08,21654010
2021-01-29,39.27,39.83,37.74,37.96,17989710
2021-02-01,38.35,38.4448,37.415,37.82,10332930
2021-02-02,38.55,38.88,37.99,38.8,11854260
2021-02-03,38.87,39.9,38.7,39.78,12415970
2021-02-04,39.95,41.07,39.94,40.93,11431800
2021-02-05,41.38,41.4,40.75,41.15,10111940
2021-02-08,41.55,43.4597,41.36,43.24,18296300
2021-02-09,42.96,42.96,41.81,42.51,10432070
2021-02-10,42.84,43.22,42.16,42.9,12011060
2021-02-11,42.7,43.135,41.995,42.72,8549181
2021-02-12,42.51,43.94,42.41,43.29,11490110
2021-02-16,43.99,44.81,43.78,44.65,13775480
2021-02-17,44.28,44.5,43.535,44.39,10945650
2021-02-18,43.8,44.545,43.37,44.38,8756266
2021-02-19,44.62,46.22,44.55,45.67,14587720
2021-02-22,46.75,48.93,46.47,47.74,21573510
2021-02-23,48.13,48.875,45.7,48.34,19193790
2021-02-24,48.93,50.2,48.62,49.6,17020900
2021-02-25,49.97,50,47.225,48.25,15729780
2021-02-26,47.7,49.14,47.28,47.94,14559138
